time,external_level,interior_level
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.002,0.0
7.0,0.004,0.0
8.0,0.006,0.0
9.0,0.008,0.0
10.0,0.01,0.0
11.0,0.012,0.0
12.0,0.014,0.0
13.0,0.016,0.0
14.0,0.018000000000000002,0.0
15.0,0.02,0.0
16.0,0.022,0.0
17.0,0.024,0.0
18.0,0.026,0.0
19.0,0.027999999999999997,0.0
20.0,0.03,0.0
21.0,0.032,0.0
22.0,0.034,0.0
23.0,0.036,0.0
24.0,0.038,0.0
25.0,0.04,0.0
26.0,0.042,0.0
27.0,0.044000000000000004,0.0
28.0,0.046,0.0
29.0,0.048,0.0
30.0,0.05,0.0
31.0,0.054000000000000006,0.0
32.0,0.058,0.0
33.0,0.062000000000000006,0.0
34.0,0.066,0.0
35.0,0.07,0.0
36.0,0.07200000000000001,0.0
37.0,0.07400000000000001,0.0
38.0,0.076,0.0
39.0,0.078,0.0
40.0,0.08,0.0
41.0,0.082,0.0
42.0,0.084,0.0
43.0,0.086,0.0
44.0,0.088,0.0
45.0,0.09,0.0
46.0,0.094,0.0
47.0,0.098,0.0
48.0,0.102,0.0
49.0,0.106,0.0
50.0,0.11,0.0
51.0,0.114,0.0
52.0,0.11800000000000001,0.0
53.0,0.122,0.0
54.0,0.126,0.0
55.0,0.13,0.0
56.0,0.134,0.0
57.0,0.138,0.0
58.0,0.142,0.0
59.0,0.146,0.0
60.0,0.15,0.0
61.0,0.154,0.0
62.0,0.158,0.0
63.0,0.162,0.0
64.0,0.166,0.0
65.0,0.17,0.0
66.0,0.17400000000000002,0.0
67.0,0.17800000000000002,0.0
68.0,0.182,0.0
69.0,0.186,0.0
70.0,0.19,0.0
71.0,0.196,0.0
72.0,0.202,0.0
73.0,0.208,0.0
74.0,0.214,0.0
75.0,0.22,0.0
76.0,0.224,0.0
77.0,0.228,0.0
78.0,0.23199999999999998,0.0
79.0,0.236,0.0
80.0,0.24,0.0
81.0,0.246,0.0
82.0,0.252,0.0
83.0,0.258,0.0
84.0,0.264,0.0
85.0,0.27,0.0
86.0,0.274,0.0
87.0,0.278,0.0
88.0,0.282,0.0
89.0,0.286,0.0
90.0,0.29,0.0
91.0,0.296,0.0
92.0,0.302,0.01577349668577009
93.0,0.308,0.03128965878677644
94.0,0.314,0.0465510932054396
95.0,0.32,0.06156046802608076
96.0,0.326,0.07632051356168336
97.0,0.332,0.09083402334608771
98.0,0.33799999999999997,0.10510385506183878
99.0,0.344,0.11913293139309278
100.0,0.35,0.13292424079215745
101.0,0.356,0.14648083814740231
102.0,0.362,0.15980584533943945
103.0,0.368,0.17290245167165658
104.0,0.374,0.1857739141603975
105.0,0.38,0.1984235576693485
106.0,0.388,0.2109208719582701
107.0,0.396,0.22326905986774015
108.0,0.40399999999999997,0.23547133354409044
109.0,0.412,0.24753091201014568
110.0,0.42,0.2594510186526845
111.0,0.426,0.27116475643170734
112.0,0.432,0.28267581113882345
113.0,0.438,0.29398793246806776
114.0,0.444,0.30510493247058956
115.0,0.45,0.316030683711176
116.0,0.456,0.3267691171115366
117.0,0.462,0.33732421946670854
118.0,0.46799999999999997,0.34770003062275984
119.0,0.474,0.3579006403061949
120.0,0.48,0.36793018459810994
121.0,0.488,0.3778760236926209
122.0,0.496,0.38774094298013395
123.0,0.504,0.39752767970494385
124.0,0.512,0.40723892111505544
125.0,0.52,0.4168773027566807
126.0,0.526,0.4263589120060705
127.0,0.532,0.4356880376049845
128.0,0.538,0.44486898956157633
129.0,0.544,0.4539060934293871
130.0,0.55,0.4628036842994461
131.0,0.558,0.47165962250911253
132.0,0.5660000000000001,0.4804756576422554
133.0,0.574,0.4892534810387213
134.0,0.582,0.4979947265159123
135.0,0.59,0.5067009711819297
136.0,0.598,0.5153737363322475
137.0,0.606,0.5240144884218957
138.0,0.614,0.5326246401052137
139.0,0.622,0.5412055513353753
140.0,0.63,0.549758530516082
141.0,0.638,0.5582848356980625
142.0,0.646,0.5667856758132948
143.0,0.654,0.5752622119401819
144.0,0.662,0.5837155585932511
145.0,0.67,0.5921467850313032
146.0,0.678,0.600556916578316
147.0,0.686,0.6089469359517833
148.0,0.694,0.6173177845935622
149.0,0.702,0.6256703639986853
150.0,0.71,0.6340055370379762
151.0,0.718,0.6423241292706884
152.0,0.726,0.6506269302437443
153.0,0.734,0.6589146947745156
154.0,0.742,0.6671881442144166
155.0,0.75,0.6754479676909136
156.0,0.756,0.6835943119364996
157.0,0.762,0.6916313919612156
158.0,0.768,0.6995633780673695
159.0,0.774,0.707394389090906
160.0,0.78,0.7151284858191287
161.0,0.782,0.722550898308486
162.0,0.784,0.7296660190872692
163.0,0.786,0.7364785694917326
164.0,0.788,0.7429936301538872
165.0,0.79,0.7492166740444779
166.0,0.792,0.7551536020039008
167.0,0.794,0.7608107805416482
168.0,0.796,0.7661950814658719
169.0,0.798,0.7713139225992581
170.0,0.8,0.7761753084244377
171.0,0.8,0.780605659586323
172.0,0.8,0.7846029160594156
173.0,0.8,0.7881645046065171
174.0,0.8,0.7912871144740505
175.0,0.8,0.7939663167992564
176.0,0.8,0.7961958593192463
177.0,0.8,0.7979661834616176
178.0,0.8,0.7992606189010568
179.0,0.8,0.800041093331685
180.0,0.8,0.7998570965680437
181.0,0.792,0.7973128713507962
182.0,0.784,0.7940010997702119
183.0,0.776,0.790150095263398
184.0,0.768,0.7858782815401526
185.0,0.76,0.7812609376181274
186.0,0.754,0.776521848213746
187.0,0.748,0.7716743981980264
188.0,0.742,0.7667299769114801
189.0,0.736,0.7616983825198856
190.0,0.73,0.7565881217948401
191.0,0.722,0.75125000591544
192.0,0.714,0.745710287622833
193.0,0.706,0.7399905510991263
194.0,0.698,0.7341088859672573
195.0,0.69,0.7280806873643935
196.0,0.6819999999999999,0.721919222422829
197.0,0.6739999999999999,0.7156360440580262
198.0,0.666,0.7092413011626937
199.0,0.658,0.7027439762971395
200.0,0.65,0.6961520712770052
201.0,0.642,0.6894727544583347
202.0,0.634,0.6827124793027217
203.0,0.626,0.6758770810308057
204.0,0.618,0.6689718562995852
205.0,0.61,0.6620016295458826
206.0,0.604,0.6550889789624912
207.0,0.598,0.6482309289917717
208.0,0.592,0.6414246125490516
209.0,0.586,0.6346672714752047
210.0,0.58,0.6279562565224193
211.0,0.572,0.6211665839123514
212.0,0.564,0.6143038742167048
213.0,0.556,0.6073732362332133
214.0,0.548,0.6003793289906323
215.0,0.54,0.593326414012124
216.0,0.532,0.5862183997148805
217.0,0.524,0.5790588793998716
218.0,0.516,0.5718511639702353
219.0,0.508,0.5645983102791977
220.0,0.5,0.5573031458272109
221.0,0.492,0.5499682903883265
222.0,0.484,0.5425961750370745
223.0,0.47600000000000003,0.5351890589616515
224.0,0.468,0.5277490443814826
225.0,0.46,0.5202780898330926
226.0,0.454,0.5128886843404102
227.0,0.448,0.5055771421275527
228.0,0.442,0.4983398682404516
229.0,0.436,0.49117336259362493
230.0,0.43,0.4840742235200147
231.0,0.422,0.47692300325034853
232.0,0.414,0.46972305742243364
233.0,0.406,0.46247748319584053
234.0,0.398,0.4551891445106678
235.0,0.39,0.4478606941876579
236.0,0.384,0.44060729924811914
237.0,0.378,0.43342543830109487
238.0,0.372,0.42631168763260224
239.0,0.366,0.41926272435778084
240.0,0.36,0.4122753290542985
241.0,0.354,0.4053463878740657
242.0,0.348,0.3984728941367516
243.0,0.342,0.39165194941465536
244.0,0.336,0.38488076412405253
245.0,0.33,0.3781566576431065
246.0,0.324,0.37147705798074315
247.0,0.318,0.3648395010244808
248.0,0.312,0.35824162939807613
249.0,0.306,0.3516811909619798
250.0,0.3,0.34515603699102787
251.0,0.294,0.3386641200645564
252.0,0.288,0.3322034917042763
253.0,0.28200000000000003,0.32577229979484595
254.0,0.276,0.3193687858211957
255.0,0.27,0.31299128195537557
256.0,0.264,0.30663820802407515
257.0,0.258,0.3003080683860892
258.0,0.252,0.2939994487469307
259.0,0.246,0.2939994487469307
260.0,0.24,0.2939994487469307
261.0,0.236,0.2939994487469307
262.0,0.23199999999999998,0.2939994487469307
263.0,0.228,0.2939994487469307
264.0,0.224,0.2939994487469307
265.0,0.22,0.2939994487469307
266.0,0.214,0.2939994487469307
267.0,0.208,0.2939994487469307
268.0,0.202,0.2939994487469307
269.0,0.196,0.2939994487469307
270.0,0.19,0.2939994487469307
271.0,0.186,0.2939994487469307
272.0,0.182,0.2939994487469307
273.0,0.17800000000000002,0.2939994487469307
274.0,0.17400000000000002,0.2939994487469307
275.0,0.17,0.2939994487469307
276.0,0.166,0.2939994487469307
277.0,0.162,0.2939994487469307
278.0,0.158,0.2939994487469307
279.0,0.154,0.2939994487469307
280.0,0.15,0.2939994487469307
281.0,0.146,0.2939994487469307
282.0,0.142,0.2939994487469307
283.0,0.138,0.2939994487469307
284.0,0.134,0.2939994487469307
285.0,0.13,0.2939994487469307
286.0,0.126,0.2939994487469307
287.0,0.122,0.2939994487469307
288.0,0.11800000000000001,0.2939994487469307
289.0,0.114,0.2939994487469307
