time,external_level,interior_level
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.002,0.0
7.0,0.004,0.0
8.0,0.006,0.0
9.0,0.008,0.0
10.0,0.01,0.0
11.0,0.012,0.0
12.0,0.014,0.0
13.0,0.016,0.0
14.0,0.018000000000000002,0.0
15.0,0.02,0.0
16.0,0.022,0.0
17.0,0.024,0.0
18.0,0.026,0.0
19.0,0.027999999999999997,0.0
20.0,0.03,0.0
21.0,0.032,0.0
22.0,0.034,0.0
23.0,0.036,0.0
24.0,0.038,0.0
25.0,0.04,0.0
26.0,0.042,0.0
27.0,0.044000000000000004,0.0
28.0,0.046,0.0
29.0,0.048,0.0
30.0,0.05,0.0
31.0,0.054000000000000006,0.0
32.0,0.058,0.0
33.0,0.062000000000000006,0.0
34.0,0.066,0.0
35.0,0.07,0.0
36.0,0.07200000000000001,0.0
37.0,0.07400000000000001,0.0
38.0,0.076,0.0
39.0,0.078,0.0
40.0,0.08,0.0
41.0,0.082,0.0
42.0,0.084,0.0
43.0,0.086,0.0
44.0,0.088,0.0
45.0,0.09,0.0
46.0,0.094,0.0
47.0,0.098,0.0
48.0,0.102,0.0
49.0,0.106,0.0
50.0,0.11,0.0
51.0,0.114,0.0
52.0,0.11800000000000001,0.0
53.0,0.122,0.0
54.0,0.126,0.0
55.0,0.13,0.0
56.0,0.134,0.0
57.0,0.138,0.0
58.0,0.142,0.0
59.0,0.146,0.0
60.0,0.15,0.0037055176156645104
61.0,0.154,0.0074146708133880045
62.0,0.158,0.011127411215107061
63.0,0.162,0.01484369117867368
64.0,0.166,0.018563463784149668
65.0,0.17,0.022286682820426385
66.0,0.17400000000000002,0.026013302772160105
67.0,0.17800000000000002,0.029743278807013607
68.0,0.182,0.03347656676319496
69.0,0.186,0.037213123137284754
70.0,0.19,0.040952905072343435
71.0,0.196,0.044720247263593596
72.0,0.202,0.04851461712035244
73.0,0.208,0.052335499733881366
74.0,0.214,0.05618239696797851
75.0,0.22,0.06005482661340987
76.0,0.224,0.06392876376193042
77.0,0.228,0.06780419002327583
78.0,0.23199999999999998,0.071681087245483
79.0,0.236,0.07555943751145917
80.0,0.24,0.07943922313560892
81.0,0.246,0.08334394066006129
82.0,0.252,0.08727314148963909
83.0,0.258,0.09122639055762276
84.0,0.264,0.09520326569703129
85.0,0.27,0.09920335705182862
86.0,0.274,0.10320344736133301
87.0,0.278,0.10720353663750457
88.0,0.282,0.11120362489216656
89.0,0.286,0.11520371213700697
90.0,0.29,0.11920379838358007
91.0,0.296,0.12322670283547699
92.0,0.302,0.1272720386337539
93.0,0.308,0.13133942967321863
94.0,0.314,0.1354285101442664
95.0,0.32,0.1395389241014064
96.0,0.326,0.14367032505651578
97.0,0.332,0.14782237559503145
98.0,0.33799999999999997,0.15199474701344512
99.0,0.344,0.15618711897660803
100.0,0.35,0.16039917919347668
101.0,0.356,0.16463062311004553
102.0,0.362,0.16888115361831443
103.0,0.368,0.17315048078023235
104.0,0.374,0.17743832156564215
105.0,0.38,0.18174439960332836
106.0,0.388,0.18608956315089642
107.0,0.396,0.1904730556617012
108.0,0.40399999999999997,0.19489414809816116
109.0,0.412,0.1993521373544138
110.0,0.42,0.20384634480238062
111.0,0.426,0.2083558613438957
112.0,0.432,0.21288048032352472
113.0,0.438,0.2174199992319852
114.0,0.444,0.2219742195828316
115.0,0.45,0.2265429467941524
116.0,0.456,0.23112599007502135
117.0,0.462,0.2357231623164597
118.0,0.46799999999999997,0.24033427998668305
119.0,0.474,0.24495916303041843
120.0,0.48,0.2495976347720914
121.0,0.488,0.25426915821477775
122.0,0.496,0.25897317957216953
123.0,0.504,0.26370916181000303
124.0,0.512,0.2684765838506886
125.0,0.52,0.27327493982962325
126.0,0.526,0.2780847441374034
127.0,0.532,0.28290586090515596
128.0,0.538,0.28773815650511475
129.0,0.544,0.29258149949756646
130.0,0.55,0.2974357605795051
131.0,0.558,0.3023195919313167
132.0,0.5660000000000001,0.3072325401153696
133.0,0.574,0.31217416390898606
134.0,0.582,0.3171440337903205
135.0,0.59,0.32214173145389496
136.0,0.598,0.32716684935363
137.0,0.606,0.3322189902713999
138.0,0.614,0.33729776690930974
139.0,0.622,0.34240280150404556
140.0,0.63,0.34753372546178646
141.0,0.638,0.3526901790122924
142.0,0.646,0.3578718108808933
143.0,0.654,0.3630782779772076
144.0,0.662,0.36830924509950996
145.0,0.67,0.3735643846537531
146.0,0.678,0.37884337638632326
147.0,0.686,0.38414590712968055
148.0,0.694,0.389471670560096
149.0,0.702,0.39482036696675804
150.0,0.71,0.4001917030315713
151.0,0.718,0.4055853916190215
152.0,0.726,0.41100115157552236
153.0,0.734,0.4164387075377029
154.0,0.742,0.42189778974912995
155.0,0.75,0.4273781338849953
156.0,0.756,0.4328628162516484
157.0,0.762,0.4383517972464249
158.0,0.768,0.4438450376895996
159.0,0.774,0.44934249881871086
160.0,0.78,0.45484414228298353
161.0,0.782,0.4603165771720233
162.0,0.784,0.4657598923518982
163.0,0.786,0.4711741773712971
164.0,0.788,0.4765595224660025
165.0,0.79,0.4819160185633314
166.0,0.792,0.4872437572865401
167.0,0.794,0.49254283095919243
168.0,0.796,0.49781333260948557
169.0,0.798,0.5030553559745328
170.0,0.8,0.5082689955045983
171.0,0.8,0.5134366628144332
172.0,0.8,0.5185583560847482
173.0,0.8,0.5236340734632235
174.0,0.8,0.5286638130636001
175.0,0.8,0.5336475729647366
176.0,0.8,0.5385853512096314
177.0,0.8,0.543477145804407
178.0,0.8,0.5483229547172569
179.0,0.8,0.5531227758773507
180.0,0.8,0.5578766071736971
181.0,0.792,0.5625060172994919
182.0,0.784,0.5670088334882774
183.0,0.776,0.5713827170531063
184.0,0.768,0.5756251413152611
185.0,0.76,0.5797333651971999
186.0,0.754,0.5837273864828731
187.0,0.748,0.5876051903196308
188.0,0.742,0.5913645995285036
189.0,0.736,0.5950032517978898
190.0,0.73,0.5985185721322888
191.0,0.722,0.6018806214056108
192.0,0.714,0.6050842605659638
193.0,0.706,0.6081236245023797
194.0,0.698,0.6109919341104547
195.0,0.69,0.6136812323520121
196.0,0.6819999999999999,0.6161819995524289
197.0,0.6739999999999999,0.6184825660274229
198.0,0.666,0.6205681599019994
199.0,0.658,0.6224192341592413
200.0,0.65,0.6240081701900847
201.0,0.642,0.6252915077935163
202.0,0.634,0.6261843500500772
203.0,0.626,0.6260544453445919
204.0,0.618,0.6251957856609461
205.0,0.61,0.6240163755890399
206.0,0.604,0.6226627580484383
207.0,0.598,0.621160224859216
208.0,0.592,0.6195264256295295
209.0,0.586,0.6177745757816248
210.0,0.58,0.6159150463754998
211.0,0.572,0.613910066926216
212.0,0.564,0.6117726102108919
213.0,0.556,0.6095131029677695
214.0,0.548,0.6071401612572528
215.0,0.54,0.6046610589892091
216.0,0.532,0.6020820425273753
217.0,0.524,0.5994085508567654
218.0,0.516,0.5966453749046601
219.0,0.508,0.59379677606385
220.0,0.5,0.5908665764396815
221.0,0.492,0.58785822894328
222.0,0.484,0.5847748726717746
223.0,0.47600000000000003,0.5816193773221833
224.0,0.468,0.5783943792816737
225.0,0.46,0.5751023112979498
226.0,0.454,0.5717728078524988
227.0,0.448,0.5684067941909621
228.0,0.442,0.565005153317099
229.0,0.436,0.5615687290100809
230.0,0.43,0.5580983285493556
231.0,0.422,0.554568694758697
232.0,0.414,0.5509815611020761
233.0,0.406,0.5473385571821776
234.0,0.398,0.5436412185530721
235.0,0.39,0.539890995284079
236.0,0.384,0.5361134144389533
237.0,0.378,0.5323090018392879
238.0,0.372,0.5284782659750427
239.0,0.366,0.5246216988892104
240.0,0.36,0.5207397770008435
241.0,0.354,0.5168329618718485
242.0,0.348,0.5129017009223871
243.0,0.342,0.5089464280992234
244.0,0.336,0.5049675645009183
245.0,0.33,0.500965518963382
246.0,0.324,0.49694068860895635
247.0,0.318,0.49289345936189055
248.0,0.312,0.4888242064328067
249.0,0.306,0.4847332947745091
250.0,0.3,0.48062107951127675
251.0,0.294,0.47648790634358823
252.0,0.288,0.4723341119300532
253.0,0.28200000000000003,0.4681600242481733
254.0,0.276,0.4639659629354151
255.0,0.27,0.4597522396119523
256.0,0.264,0.45551915818632394
257.0,0.258,0.4512670151451508
258.0,0.252,0.44699609982796207
259.0,0.246,0.4427066946881005
260.0,0.24,0.4383990755405973
261.0,0.236,0.4340947261648328
262.0,0.23199999999999998,0.42979361425170814
263.0,0.228,0.4254957077631806
264.0,0.224,0.42120097493090514
265.0,0.22,0.4169093842548655
266.0,0.214,0.4125996120178695
267.0,0.208,0.4082719268842587
268.0,0.202,0.4039265913659544
269.0,0.196,0.39956386203470284
270.0,0.19,0.3951839897243047
271.0,0.186,0.390808088868867
272.0,0.182,0.3864361214992324
273.0,0.17800000000000002,0.3820680499415174
274.0,0.17400000000000002,0.37770383681605063
275.0,0.17,0.3733434450362927
276.0,0.166,0.36898683780773683
277.0,0.162,0.3646339786267921
278.0,0.158,0.3602848312796487
279.0,0.154,0.3559393598411261
280.0,0.15,0.35159752867350447
