time,external_level,interior_level
0.0,0.0,0.0
5.0,0.0,0.0
10.0,0.01,0.0
15.0,0.02,0.0
20.0,0.03,0.0
25.0,0.04,0.0
30.0,0.05,0.0
35.0,0.07,0.0
40.0,0.08,0.0
45.0,0.09,0.0
50.0,0.11,0.0
55.0,0.13,0.0
60.0,0.15,0.0
65.0,0.17,0.0
70.0,0.19,0.0
75.0,0.22,0.0
80.0,0.24,0.0
85.0,0.27,0.0
90.0,0.29,0.0
95.0,0.32,0.05412254894219228
100.0,0.35,0.10616517310312132
105.0,0.38,0.1562317147606204
110.0,0.42,0.20536938264773535
115.0,0.45,0.2526908996301963
120.0,0.48,0.29830631819125597
125.0,0.52,0.3433547742147821
130.0,0.55,0.3868474312980293
135.0,0.59,0.4299709719845205
140.0,0.63,0.4727617088297759
145.0,0.67,0.5152528963121094
150.0,0.71,0.5574748919379408
155.0,0.75,0.599455327534419
160.0,0.78,0.6401086075645017
165.0,0.79,0.6771503663838847
170.0,0.8,0.7106847389838891
175.0,0.8,0.7392781579974533
180.0,0.8,0.7628544619211894
185.0,0.76,0.7577427616627136
190.0,0.73,0.7418068065381471
195.0,0.69,0.7200298760983778
200.0,0.65,0.6947109703749456
205.0,0.61,0.6668643123773653
210.0,0.58,0.6386659462102589
215.0,0.54,0.6086130109890712
220.0,0.5,0.5770815437966531
225.0,0.46,0.5443438959467037
230.0,0.43,0.5119912544412164
235.0,0.39,0.47857424346826305
240.0,0.36,0.44562856664992034
245.0,0.33,0.41309468940200555
250.0,0.3,0.38091925946550304
255.0,0.27,0.34905478696335834
260.0,0.24,0.31745925880543147
265.0,0.22,0.2875906630753724
270.0,0.19,0.2875906630753724
275.0,0.17,0.2875906630753724
280.0,0.15,0.2875906630753724
285.0,0.13,0.2875906630753724
290.0,0.11,0.2875906630753724
295.0,0.1,0.2875906630753724
300.0,0.08,0.2875906630753724
305.0,0.07,0.2875906630753724
310.0,0.06,0.2875906630753724
315.0,0.05,0.2875906630753724
320.0,0.05,0.2875906630753724
325.0,0.04,0.2875906630753724
330.0,0.04,0.2875906630753724
335.0,0.03,0.2875906630753724
340.0,0.03,0.2875906630753724
345.0,0.03,0.2875906630753724
350.0,0.02,0.2875906630753724
355.0,0.02,0.2875906630753724
360.0,0.02,0.2875906630753724
365.0,0.02,0.2875906630753724
370.0,0.01,0.2875906630753724
375.0,0.01,0.2875906630753724
380.0,0.01,0.2875906630753724
385.0,0.01,0.2875906630753724
390.0,0.01,0.2875906630753724
395.0,0.01,0.2875906630753724
400.0,0.01,0.2875906630753724
405.0,0.01,0.2875906630753724
410.0,0.01,0.2875906630753724
415.0,0.01,0.2875906630753724
420.0,0.09,0.2875906630753724
425.0,0.1,0.2875906630753724
430.0,0.09,0.2875906630753724
435.0,0.08,0.2875906630753724
440.0,0.07,0.2875906630753724
445.0,0.07,0.2875906630753724
450.0,0.07,0.2875906630753724
455.0,0.06,0.2875906630753724
460.0,0.06,0.2875906630753724
465.0,0.06,0.2875906630753724
470.0,0.05,0.2875906630753724
475.0,0.05,0.2875906630753724
480.0,0.0,0.2875906630753724
485.0,0.0,0.2875906630753724
490.0,0.0,0.2875906630753724
495.0,0.0,0.2875906630753724
500.0,0.0,0.2875906630753724
505.0,0.0,0.2875906630753724
510.0,0.0,0.2875906630753724
515.0,0.0,0.2875906630753724
520.0,0.0,0.2875906630753724
525.0,0.0,0.2875906630753724
530.0,0.0,0.2875906630753724
535.0,0.0,0.2875906630753724
540.0,0.0,0.2875906630753724
545.0,0.0,0.2875906630753724
550.0,0.0,0.2875906630753724
555.0,0.0,0.2875906630753724
560.0,0.0,0.2875906630753724
565.0,0.0,0.2875906630753724
570.0,0.0,0.2875906630753724
575.0,0.0,0.2875906630753724
580.0,0.0,0.2875906630753724
585.0,0.0,0.2875906630753724
590.0,0.0,0.2875906630753724
595.0,0.0,0.2875906630753724
600.0,0.0,0.2875906630753724
605.0,0.0,0.2875906630753724
610.0,0.0,0.2875906630753724
615.0,0.0,0.2875906630753724
620.0,0.0,0.2875906630753724
625.0,0.0,0.2875906630753724
630.0,0.0,0.2875906630753724
635.0,0.0,0.2875906630753724
640.0,0.0,0.2875906630753724
645.0,0.0,0.2875906630753724
650.0,0.0,0.2875906630753724
655.0,0.0,0.2875906630753724
660.0,0.0,0.2875906630753724
665.0,0.0,0.2875906630753724
670.0,0.0,0.2875906630753724
675.0,0.0,0.2875906630753724
680.0,0.0,0.2875906630753724
685.0,0.0,0.2875906630753724
690.0,0.0,0.2875906630753724
695.0,0.0,0.2875906630753724
700.0,0.0,0.2875906630753724
705.0,0.0,0.2875906630753724
710.0,0.0,0.2875906630753724
715.0,0.0,0.2875906630753724
720.0,0.0,0.2875906630753724
725.0,0.0,0.2875906630753724
730.0,0.0,0.2875906630753724
735.0,0.0,0.2875906630753724
740.0,0.0,0.2875906630753724
745.0,0.0,0.2875906630753724
750.0,0.0,0.2875906630753724
755.0,0.0,0.2875906630753724
760.0,0.0,0.2875906630753724
765.0,0.0,0.2875906630753724
770.0,0.0,0.2875906630753724
775.0,0.0,0.2875906630753724
780.0,0.0,0.2875906630753724
785.0,0.0,0.2875906630753724
790.0,0.0,0.2875906630753724
795.0,0.0,0.2875906630753724
800.0,0.0,0.2875906630753724
