time,external_level,interior_level
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.002,0.0012836289557344833
7.0,0.004,0.0027795857603908295
8.0,0.006,0.004408433076300053
9.0,0.008,0.006128583746733458
10.0,0.01,0.007914493223820028
11.0,0.012,0.009749118932369604
12.0,0.014,0.011620507553960347
13.0,0.016,0.013519994871389268
14.0,0.018000000000000002,0.015441155876681226
15.0,0.02,0.017379147425675
16.0,0.022,0.019330274538018707
17.0,0.024,0.02129169265192529
18.0,0.026,0.02326119684537141
19.0,0.027999999999999997,0.025237069004314987
20.0,0.03,0.02721796490014227
21.0,0.032,0.02920282950454521
22.0,0.034,0.031190832728490638
23.0,0.036,0.03318132020198567
24.0,0.038,0.035173775293770276
25.0,0.04,0.03716778963119257
26.0,0.042,0.03916304011066243
27.0,0.044000000000000004,0.04115927090296593
28.0,0.046,0.043156279326611924
29.0,0.048,0.045153904731742335
30.0,0.05,0.04715201973672055
31.0,0.054000000000000006,0.04952725021508981
32.0,0.058,0.05216927384734405
33.0,0.062000000000000006,0.05501515858533017
34.0,0.066,0.05802346038244002
35.0,0.07,0.06116462129860845
36.0,0.07200000000000001,0.06415238711939253
37.0,0.07400000000000001,0.06700071506760258
38.0,0.076,0.06972359510946582
39.0,0.078,0.07233482658303951
40.0,0.08,0.07484778614335255
41.0,0.082,0.07727520517859295
42.0,0.084,0.07962897519626207
43.0,0.086,0.08191999664618531
44.0,0.088,0.08415808082308433
45.0,0.09,0.08635190732975818
46.0,0.094,0.0888620654423948
47.0,0.098,0.09160584065997353
48.0,0.102,0.09453214298575181
49.0,0.106,0.0976058724631484
50.0,0.11,0.10080132585770095
51.0,0.114,0.10409886273293799
52.0,0.11800000000000001,0.1074830132683816
53.0,0.122,0.11094131392662951
54.0,0.126,0.11446354664725729
55.0,0.13,0.1180412180545741
56.0,0.134,0.12166718948383437
57.0,0.138,0.1253354060614392
58.0,0.142,0.12904069325402415
59.0,0.146,0.13277860079857493
60.0,0.15,0.13654528078404754
61.0,0.154,0.14033739090790204
62.0,0.158,0.1441520166573701
63.0,0.162,0.14798660796418522
64.0,0.166,0.15183892709878144
65.0,0.17,0.15570700541224888
66.0,0.17400000000000002,0.15958910712884183
67.0,0.17800000000000002,0.16348369881900077
68.0,0.182,0.1673894234947595
69.0,0.186,0.17130507850051171
70.0,0.19,0.17522959654564593
71.0,0.196,0.17936622936902952
72.0,0.202,0.18368443145262622
73.0,0.208,0.18816019074237927
74.0,0.214,0.19277410117073573
75.0,0.22,0.19751014399346978
76.0,0.224,0.20218172954082547
77.0,0.228,0.20679371660350254
78.0,0.23199999999999998,0.21135071540931316
79.0,0.236,0.21585708354030939
80.0,0.24,0.22031692451425033
81.0,0.246,0.22491682060705975
82.0,0.252,0.22964043384016355
83.0,0.258,0.23447407380579466
84.0,0.264,0.2394061101959506
85.0,0.27,0.24442655106641173
86.0,0.274,0.24936255498061
87.0,0.278,0.2542198182299855
88.0,0.282,0.2590038279010633
89.0,0.286,0.26371984750168
90.0,0.29,0.26837290530762137
91.0,0.296,0.27314371524847714
92.0,0.302,0.27801950213345267
93.0,0.308,0.28298935953334003
94.0,0.314,0.2880438790212828
95.0,0.32,0.29317487336273396
96.0,0.326,0.298375165150309
97.0,0.332,0.30363842227918325
98.0,0.33799999999999997,0.30895902773657014
99.0,0.344,0.3143319750419835
100.0,0.35,0.3197527832052159
101.0,0.356,0.32521742677015186
102.0,0.362,0.33072227768303686
103.0,0.368,0.3362640565458675
104.0,0.374,0.34183979140358106
105.0,0.38,0.3474467826413291
106.0,0.388,0.3532269067708477
107.0,0.396,0.35916312470374867
108.0,0.40399999999999997,0.36524086553435237
109.0,0.412,0.371447522443557
110.0,0.42,0.3777720808193931
111.0,0.426,0.38407546488642835
112.0,0.432,0.39035899154213294
113.0,0.438,0.39662390361896177
114.0,0.444,0.40287137311303095
115.0,0.45,0.40910250438502377
116.0,0.456,0.4153183373179034
117.0,0.462,0.4215198504181093
118.0,0.46799999999999997,0.4277079638488996
119.0,0.474,0.43388354238636145
120.0,0.48,0.44004739829033246
121.0,0.488,0.4463327646236815
122.0,0.496,0.45272951643349746
123.0,0.504,0.45922869117957255
124.0,0.512,0.4658223039782457
125.0,0.52,0.47250320093541887
126.0,0.526,0.47914198290744353
127.0,0.532,0.48574101044881013
128.0,0.538,0.492302538827516
129.0,0.544,0.49882871983821186
130.0,0.55,0.5053216039039841
131.0,0.558,0.5119094095657882
132.0,0.5660000000000001,0.518584933670345
133.0,0.574,0.5253416927839819
134.0,0.582,0.5321738256700437
135.0,0.59,0.5390760129334602
136.0,0.598,0.5460434101412774
137.0,0.606,0.5530715916531316
138.0,0.614,0.5601565030588292
139.0,0.622,0.5672944206033983
140.0,0.63,0.5744819163372882
141.0,0.638,0.5817158279971943
142.0,0.646,0.588993232826172
143.0,0.654,0.5963114246976189
144.0,0.662,0.6036678940285982
145.0,0.67,0.6110603100626056
146.0,0.678,0.6184865051766282
147.0,0.686,0.625944460926864
148.0,0.694,0.6334322955952398
149.0,0.702,0.6409482530374716
150.0,0.71,0.6484906926648307
151.0,0.718,0.6560580804175111
152.0,0.726,0.6636489806086819
153.0,0.734,0.6712620485358725
154.0,0.742,0.6788960237709558
155.0,0.75,0.6865497240522349
156.0,0.756,0.6941138977872585
157.0,0.762,0.7015924054715672
158.0,0.768,0.7089890267402252
159.0,0.774,0.7163074553596864
160.0,0.78,0.7235512946640358
161.0,0.782,0.7304905354160561
162.0,0.784,0.7371301032168305
163.0,0.786,0.7434753017954727
164.0,0.788,0.7495318475100283
165.0,0.79,0.7553059062316191
166.0,0.792,0.7608041322748941
167.0,0.794,0.7660337087713341
168.0,0.796,0.7710023885168182
169.0,0.798,0.7757185338403301
170.0,0.8,0.7801911534207885
171.0,0.8,0.7842308998112519
172.0,0.8,0.7878352581699584
173.0,0.8,0.7910010033593529
174.0,0.8,0.7937238397871875
175.0,0.8,0.795997740606141
176.0,0.8,0.7978135787039224
177.0,0.8,0.799155698962318
178.0,0.8,0.7999897126320515
179.0,0.8,0.8000817738347265
180.0,0.8,0.7998222174660844
181.0,0.792,0.7972836456726446
182.0,0.784,0.793975511246891
183.0,0.776,0.7901272448106377
184.0,0.768,0.7858576350974504
185.0,0.76,0.7812421334683296
186.0,0.754,0.7765046788191621
187.0,0.748,0.7716586880411191
188.0,0.742,0.7667155757603598
189.0,0.736,0.7616851604982326
190.0,0.73,0.7565759656797105
191.0,0.722,0.7512387879323967
192.0,0.714,0.7456999038563732
193.0,0.706,0.7399809152029909
194.0,0.698,0.7340999249654091
195.0,0.69,0.7280723387271684
196.0,0.6819999999999999,0.721911431960499
197.0,0.6739999999999999,0.7156287643599731
198.0,0.666,0.7092344904132167
199.0,0.658,0.7027375973587353
200.0,0.65,0.6961460909682693
201.0,0.642,0.6894671429764845
202.0,0.634,0.6827072097555844
203.0,0.626,0.6758721290530162
204.0,0.618,0.6689671997345078
205.0,0.61,0.6619972481794955
206.0,0.604,0.6550848586872763
207.0,0.598,0.6482270562035822
208.0,0.592,0.6414209741503367
209.0,0.586,0.6346638548760068
210.0,0.58,0.6279530496392539
211.0,0.572,0.6211635715918687
212.0,0.564,0.6143010427094867
213.0,0.556,0.6073705730200407
214.0,0.548,0.6003768226366438
215.0,0.54,0.5933240540433747
216.0,0.532,0.5862161765130796
217.0,0.524,0.5790567841120053
218.0,0.516,0.571849188430486
219.0,0.508,0.5645964469410961
220.0,0.5,0.5573013877043684
221.0,0.492,0.5499666310024095
222.0,0.484,0.5425946083719272
223.0,0.47600000000000003,0.5351875794226705
224.0,0.468,0.5277476467595009
225.0,0.46,0.5202767692721547
226.0,0.454,0.5128874373951187
227.0,0.448,0.5055759654343939
228.0,0.442,0.4983387585217572
229.0,0.436,0.49117231666108296
230.0,0.43,0.48407323827771437
231.0,0.422,0.47692207476037035
232.0,0.414,0.46972218205374544
233.0,0.406,0.4624766575938368
234.0,0.398,0.4551883655705838
235.0,0.39,0.44785995903124987
236.0,0.384,0.44060660584192374
237.0,0.378,0.43342478466630574
238.0,0.372,0.4263110718470122
239.0,0.366,0.41926214455743066
240.0,0.36,0.41227478343482843
241.0,0.354,0.40534587469177036
242.0,0.348,0.3984724117093417
243.0,0.342,0.3916514961217336
244.0,0.336,0.3848803384073131
245.0,0.33,0.3781562580062722
246.0,0.324,0.37147668298925346
247.0,0.318,0.3648391493049495
248.0,0.312,0.35824129963753504
249.0,0.306,0.35168088190692937
250.0,0.3,0.34515574744631344
251.0,0.294,0.3386638488920909
252.0,0.288,0.3322032378216292
253.0,0.28200000000000003,0.32577206217371807
254.0,0.276,0.3193685634857994
255.0,0.27,0.312991073980738
256.0,0.264,0.3066380135342822
257.0,0.258,0.30030788655248597
258.0,0.252,0.2939992787862936
259.0,0.246,0.287710854108292
260.0,0.24,0.2814413512743662
261.0,0.236,0.2753227785539735
262.0,0.23199999999999998,0.26934853864352215
263.0,0.228,0.2635120104200097
264.0,0.224,0.2578065713571226
265.0,0.22,0.25222562106906277
