# Synthetic flood velocity hydrograph — case 058
# type=short  V_peak=0.322 m/s  lead_ratio=0.134  alpha_v=2.497  recession_ratio_v=1.685
# time (min), velocity (m/s)
0.0,0.0
15.0,0.0001
30.0,0.0004
45.0,0.0011
60.0,0.0022
75.0,0.0038
90.0,0.0058
105.0,0.0082
120.0,0.0111
135.0,0.0144
150.0,0.0181
165.0,0.0223
180.0,0.0267
195.0,0.0316
210.0,0.0368
225.0,0.0423
240.0,0.0481
255.0,0.0541
270.0,0.0603
285.0,0.0668
300.0,0.0735
315.0,0.0803
330.0,0.0872
345.0,0.0943
360.0,0.1015
375.0,0.1087
390.0,0.116
405.0,0.1233
420.0,0.1306
435.0,0.1379
450.0,0.1452
465.0,0.1524
480.0,0.1596
495.0,0.1668
510.0,0.1738
525.0,0.1808
540.0,0.1876
555.0,0.1943
570.0,0.201
585.0,0.2074
600.0,0.2138
615.0,0.2199
630.0,0.226
645.0,0.2318
660.0,0.2375
675.0,0.243
690.0,0.2484
705.0,0.2535
720.0,0.2585
735.0,0.2633
750.0,0.2679
765.0,0.2723
780.0,0.2765
795.0,0.2805
810.0,0.2844
825.0,0.288
840.0,0.2914
855.0,0.2947
870.0,0.2977
885.0,0.3006
900.0,0.3032
915.0,0.3057
930.0,0.308
945.0,0.3101
960.0,0.312
975.0,0.3138
990.0,0.3153
1005.0,0.3167
1020.0,0.3179
1035.0,0.319
1050.0,0.3199
1065.0,0.3206
1080.0,0.3212
1095.0,0.3216
1110.0,0.3219
1125.0,0.322
1140.0,0.3144
1155.0,0.3032
1170.0,0.2924
1185.0,0.282
1200.0,0.2719
1215.0,0.2623
1230.0,0.2529
1245.0,0.2439
1260.0,0.2352
1275.0,0.2268
1290.0,0.2188
1305.0,0.211
1320.0,0.2034
1335.0,0.1962
1350.0,0.1892
1365.0,0.1825
1380.0,0.176
1395.0,0.1697
1410.0,0.1637
1425.0,0.1578
1440.0,0.1522
1455.0,0.1468
1470.0,0.1415
1485.0,0.1365
1500.0,0.1316
1515.0,0.127
1530.0,0.1224
1545.0,0.1181
1560.0,0.1139
1575.0,0.1098
1590.0,0.1059
1605.0,0.1021
1620.0,0.0985
1635.0,0.095
1650.0,0.0916
1665.0,0.0883
1680.0,0.0852
1695.0,0.0821
1710.0,0.0792
1725.0,0.0764
1740.0,0.0737
1755.0,0.0711
1770.0,0.0685
1785.0,0.0661
1800.0,0.0637
1815.0,0.0615
1830.0,0.0593
1845.0,0.0572
1860.0,0.0551
1875.0,0.0532
1890.0,0.0513
1905.0,0.0494
1920.0,0.0477
1935.0,0.046
1950.0,0.0443
1965.0,0.0428
1980.0,0.0412
1995.0,0.0398
2010.0,0.0383
2025.0,0.037
2040.0,0.0357
2055.0,0.0344
2070.0,0.0332
2085.0,0.032
2100.0,0.0308
2115.0,0.0297
2130.0,0.0287
2145.0,0.0277
2160.0,0.0267
2175.0,0.0257
2190.0,0.0248
2205.0,0.0239
2220.0,0.0231
2235.0,0.0223
2250.0,0.0215
2265.0,0.0207
2280.0,0.02
2295.0,0.0192
2310.0,0.0186
2325.0,0.0179
2340.0,0.0173
2355.0,0.0166
2370.0,0.0161
2385.0,0.0155
2400.0,0.0149
2415.0,0.0144
2430.0,0.0139
2445.0,0.0134
2460.0,0.0129
2475.0,0.0125
2490.0,0.012
2505.0,0.0116
2520.0,0.0112
2535.0,0.0108
2550.0,0.0104
2565.0,0.01
2580.0,0.0097
2595.0,0.0093
2610.0,0.009
2625.0,0.0087
2640.0,0.0084
2655.0,0.0081
2670.0,0.0078
2685.0,0.0075
2700.0,0.0072
2715.0,0.007
2730.0,0.0067
2745.0,0.0065
2760.0,0.0063
2775.0,0.006
2790.0,0.0058
2805.0,0.0056
2820.0,0.0054
2835.0,0.0052
2850.0,0.005
2865.0,0.0049
2880.0,0.0047
2895.0,0.0045
2910.0,0.0044
2925.0,0.0042
2940.0,0.004
2955.0,0.0039
2970.0,0.0038
2985.0,0.0036
3000.0,0.0035
3015.0,0.0034
3030.0,0.0033
3045.0,0.0031
3060.0,0.003
3075.0,0.0029
3090.0,0.0028
3105.0,0.0027
3120.0,0.0026
3135.0,0.0025
3150.0,0.0024
3165.0,0.0023
3180.0,0.0023
3195.0,0.0022
3210.0,0.0021
3225.0,0.002
3240.0,0.002
3255.0,0.0019
3270.0,0.0018
3285.0,0.0018
3300.0,0.0017
3315.0,0.0016
3330.0,0.0016
3345.0,0.0015
3360.0,0.0015
3375.0,0.0014
3390.0,0.0014
3405.0,0.0013
3420.0,0.0013
3435.0,0.0012
3450.0,0.0012
3465.0,0.0011
3480.0,0.0011
3495.0,0.0011
3510.0,0.001
3525.0,0.001
3540.0,0.0009
3555.0,0.0009
3570.0,0.0009
3585.0,0.0009
3600.0,0.0008
3615.0,0.0008
3630.0,0.0008
3645.0,0.0007
3660.0,0.0007
3675.0,0.0007
3690.0,0.0007
3705.0,0.0006
3720.0,0.0006
3735.0,0.0006
3750.0,0.0006
3765.0,0.0006
3780.0,0.0005
3795.0,0.0005
3810.0,0.0005
3825.0,0.0005
3840.0,0.0005
3855.0,0.0004
3930.0,0.0004
