# Synthetic flood velocity hydrograph — case 047
# type=short  V_peak=0.814 m/s  lead_ratio=0.190  alpha_v=3.250  recession_ratio_v=3.243
# time (min), velocity (m/s)
0.0,0.0
15.0,0.0003
30.0,0.0028
45.0,0.0093
60.0,0.0211
75.0,0.039
90.0,0.0631
105.0,0.0932
120.0,0.1286
135.0,0.1687
150.0,0.2126
165.0,0.2592
180.0,0.3076
195.0,0.3569
210.0,0.4062
225.0,0.4547
240.0,0.5017
255.0,0.5465
270.0,0.5887
285.0,0.6278
300.0,0.6634
315.0,0.6954
330.0,0.7236
345.0,0.7479
360.0,0.7683
375.0,0.7847
390.0,0.7974
405.0,0.8064
420.0,0.8119
435.0,0.814
450.0,0.7814
465.0,0.7442
480.0,0.7089
495.0,0.6752
510.0,0.6431
525.0,0.6125
540.0,0.5834
555.0,0.5557
570.0,0.5293
585.0,0.5041
600.0,0.4801
615.0,0.4573
630.0,0.4356
645.0,0.4149
660.0,0.3952
675.0,0.3764
690.0,0.3585
705.0,0.3414
720.0,0.3252
735.0,0.3098
750.0,0.295
765.0,0.281
780.0,0.2677
795.0,0.2549
810.0,0.2428
825.0,0.2313
840.0,0.2203
855.0,0.2098
870.0,0.1998
885.0,0.1903
900.0,0.1813
915.0,0.1727
930.0,0.1645
945.0,0.1567
960.0,0.1492
975.0,0.1421
990.0,0.1354
1005.0,0.1289
1020.0,0.1228
1035.0,0.117
1050.0,0.1114
1065.0,0.1061
1080.0,0.1011
1095.0,0.0963
1110.0,0.0917
1125.0,0.0873
1140.0,0.0832
1155.0,0.0792
1170.0,0.0755
1185.0,0.0719
1200.0,0.0685
1215.0,0.0652
1230.0,0.0621
1245.0,0.0591
1260.0,0.0563
1275.0,0.0537
1290.0,0.0511
1305.0,0.0487
1320.0,0.0464
1335.0,0.0442
1350.0,0.0421
1365.0,0.0401
1380.0,0.0382
1395.0,0.0363
1410.0,0.0346
1425.0,0.033
1440.0,0.0314
1455.0,0.0299
1470.0,0.0285
1485.0,0.0271
1500.0,0.0258
1515.0,0.0246
1530.0,0.0234
1545.0,0.0223
1560.0,0.0213
1575.0,0.0203
1590.0,0.0193
1605.0,0.0184
1620.0,0.0175
1635.0,0.0167
1650.0,0.0159
1665.0,0.0151
1680.0,0.0144
1695.0,0.0137
1710.0,0.0131
1725.0,0.0125
1740.0,0.0119
1755.0,0.0113
1770.0,0.0108
1785.0,0.0102
1800.0,0.0098
1815.0,0.0093
1830.0,0.0089
1845.0,0.0084
1860.0,0.008
1875.0,0.0077
1890.0,0.0073
1905.0,0.0069
1920.0,0.0066
1935.0,0.0063
1950.0,0.006
1965.0,0.0057
1980.0,0.0054
1995.0,0.0052
2010.0,0.0049
2025.0,0.0047
2040.0,0.0045
2055.0,0.0043
2070.0,0.0041
2085.0,0.0039
2100.0,0.0037
2115.0,0.0035
2130.0,0.0033
2145.0,0.0032
2160.0,0.003
2175.0,0.0029
2190.0,0.0028
2205.0,0.0026
2220.0,0.0025
2235.0,0.0024
2250.0,0.0023
2265.0,0.0022
2280.0,0.0021
2355.0,0.0016
