# Synthetic flood velocity hydrograph — case 080
# type=short  V_peak=0.171 m/s  lead_ratio=0.114  alpha_v=1.864  recession_ratio_v=1.396
# time (min), velocity (m/s)
0.0,0.0
15.0,0.0005
30.0,0.0018
45.0,0.0037
60.0,0.0061
75.0,0.0089
90.0,0.0121
105.0,0.0157
120.0,0.0195
135.0,0.0236
150.0,0.0278
165.0,0.0322
180.0,0.0368
195.0,0.0414
210.0,0.0461
225.0,0.0509
240.0,0.0557
255.0,0.0604
270.0,0.0652
285.0,0.07
300.0,0.0747
315.0,0.0793
330.0,0.0839
345.0,0.0884
360.0,0.0929
375.0,0.0972
390.0,0.1014
405.0,0.1055
420.0,0.1096
435.0,0.1134
450.0,0.1172
465.0,0.1209
480.0,0.1244
495.0,0.1278
510.0,0.131
525.0,0.1341
540.0,0.1371
555.0,0.14
570.0,0.1427
585.0,0.1453
600.0,0.1477
615.0,0.15
630.0,0.1522
645.0,0.1543
660.0,0.1562
675.0,0.158
690.0,0.1596
705.0,0.1612
720.0,0.1626
735.0,0.1639
750.0,0.1651
765.0,0.1661
780.0,0.1671
795.0,0.1679
810.0,0.1687
825.0,0.1693
840.0,0.1698
855.0,0.1702
870.0,0.1706
885.0,0.1708
900.0,0.1709
915.0,0.171
930.0,0.1632
945.0,0.1546
960.0,0.1465
975.0,0.1388
990.0,0.1315
1005.0,0.1246
1020.0,0.1181
1035.0,0.1119
1050.0,0.106
1065.0,0.1004
1080.0,0.0951
1095.0,0.0901
1110.0,0.0854
1125.0,0.0809
1140.0,0.0767
1155.0,0.0726
1170.0,0.0688
1185.0,0.0652
1200.0,0.0618
1215.0,0.0585
1230.0,0.0555
1245.0,0.0525
1260.0,0.0498
1275.0,0.0472
1290.0,0.0447
1305.0,0.0423
1320.0,0.0401
1335.0,0.038
1350.0,0.036
1365.0,0.0341
1380.0,0.0323
1395.0,0.0306
1410.0,0.029
1425.0,0.0275
1440.0,0.0261
1455.0,0.0247
1470.0,0.0234
1485.0,0.0222
1500.0,0.021
1515.0,0.0199
1530.0,0.0188
1545.0,0.0179
1560.0,0.0169
1575.0,0.016
1590.0,0.0152
1605.0,0.0144
1620.0,0.0136
1635.0,0.0129
1650.0,0.0122
1665.0,0.0116
1680.0,0.011
1695.0,0.0104
1710.0,0.0099
1725.0,0.0093
1740.0,0.0089
1755.0,0.0084
1770.0,0.0079
1785.0,0.0075
1800.0,0.0071
1815.0,0.0068
1830.0,0.0064
1845.0,0.0061
1860.0,0.0058
1875.0,0.0054
1890.0,0.0052
1905.0,0.0049
1920.0,0.0046
1935.0,0.0044
1950.0,0.0042
1965.0,0.0039
1980.0,0.0037
1995.0,0.0035
2010.0,0.0034
2025.0,0.0032
2040.0,0.003
2055.0,0.0029
2070.0,0.0027
2085.0,0.0026
2100.0,0.0024
2115.0,0.0023
2130.0,0.0022
2145.0,0.0021
2160.0,0.002
2175.0,0.0019
2190.0,0.0018
2205.0,0.0017
2220.0,0.0016
2235.0,0.0015
2250.0,0.0014
2265.0,0.0013
2280.0,0.0013
2295.0,0.0012
2310.0,0.0011
2325.0,0.0011
2340.0,0.001
2355.0,0.001
2370.0,0.0009
2385.0,0.0009
2400.0,0.0008
2415.0,0.0008
2430.0,0.0007
2445.0,0.0007
2460.0,0.0007
2475.0,0.0006
2490.0,0.0006
2505.0,0.0006
2520.0,0.0005
2535.0,0.0005
2550.0,0.0005
2565.0,0.0005
2580.0,0.0004
2595.0,0.0004
2610.0,0.0004
2625.0,0.0004
2640.0,0.0003
2655.0,0.0003
2670.0,0.0003
2685.0,0.0003
2700.0,0.0003
2715.0,0.0003
2730.0,0.0003
2745.0,0.0002
2760.0,0.0002
2775.0,0.0002
2790.0,0.0002
2805.0,0.0002
2820.0,0.0002
2835.0,0.0002
2910.0,0.0001
